ts_unix,t_ns,seq,version,slave,torque_mNm_raw,torque_Nm_raw,torque_Nm_smooth,ratio_pct
1768035257.7208045,9598768418614,12.810110133,144789,1,1,13499,13.499,15.5,13.548069308805196
1768035257.7308052,9598778418535,12.820110054,144790,1,1,13506,13.506,15.5,13.547650715479003
1768035257.7408197,9598788419456,12.830110975,144791,1,1,14124,14.124,16.2,13.553386012213297
1768035257.7508128,9598798418395,12.840109914000001,144792,1,1,13499,13.499,15.5,13.552844919479575
1768035257.7608287,9598808418557,12.850110076,144793,1,1,14182,14.182,16.3,13.559105218036219
1768035257.7708073,9598818421033,12.860112552,144794,1,1,14124,14.124,16.2,13.564727399790714
1768035257.780827,9598828419417,12.870110936000001,144795,1,1,13499,13.499,15.5,13.564073506394372
1768035257.7908194,9598838418837,12.880110356000001,144796,1,1,13499,13.499,15.5,13.563426051554432
1768035257.800809,9598848420462,12.890111981,144797,1,1,14124,14.124,16.2,13.569004757404414
1768035257.810828,9598858419086,12.900110605,144798,1,1,13499,13.499,15.5,13.568308293798156
1768035257.8208036,9598868419655,12.910111174,144799,1,1,14124,14.124,16.2,13.573837831700507
1768035257.8308034,9598878418965,12.920110484,144800,1,1,13499,13.499,15.5,13.573093233957675
1768035257.840837,9598888421293,12.930112812,144801,1,1,13499,13.499,15.5,13.572355823189303
1768035257.8508294,9598898420380,12.940111899000001,144802,1,1,14124,14.124,16.2,13.577844275819002
1768035257.86083,9598908419338,12.950110857,144803,1,1,13499,13.499,15.5,13.577059843505124
1768035257.8708425,9598918418444,12.960109963,144804,1,1,13499,13.499,15.5,13.576283204176018
1768035257.8808303,9598928419420,12.970110939000001,144805,1,1,13499,13.499,15.5,13.575514148768354
1768035257.890819,9598938419100,12.980110619000001,144806,1,1,14122,14.122,16.2,13.580951600705463
1768035257.9008348,9598948420743,12.990112262,144807,1,1,13607,13.607,15.6,13.58121082898061
1768035257.910849,9598958421923,13.000113442,144808,1,1,13524,13.524,15.5,13.580641504883987
1768035257.9208121,9598968420714,13.010112233000001,144809,1,1,12839,12.839,14.7,13.573262936336466
1768035257.9308038,9598978419228,13.020110747,144810,1,1,13505,13.505,15.5,13.572583809200728
1768035257.940803,9598988420148,13.030111667000002,144811,1,1,13497,13.497,15.5,13.571831668888269
1768035257.9508069,9598998419458,13.040110977000001,144812,1,1,13499,13.499,15.5,13.571107031428461
1768035257.960817,9599008421379,13.050112898,144813,1,1,12874,12.874,14.7,13.564169374755648
1768035257.9708064,9599018420281,13.060111800000001,144814,1,1,12874,12.874,14.7,13.55730282500284
1768035257.980823,9599028420942,13.070112461,144815,1,1,13499,13.499,15.5,13.556722664046571
1768035257.9908283,9599038420456,13.080111975000001,144816,1,1,13499,13.499,15.5,13.556148341717051
1768035258.0008073,9599048421117,13.090112636,144817,1,1,12874,12.874,14.7,13.549360405897003
1768035258.0108101,9599058420501,13.100112020000001,144818,1,1,14124,14.124,16.2,13.55507781493572
1768035258.0208108,9599068421996,13.110113515,144819,1,1,13499,13.499,15.5,13.554519748352133
1768035258.030805,9599078420954,13.120112473,144820,1,1,13499,13.499,15.5,13.553967374901893
1768035258.0407994,9599088421022,13.130112541,144821,1,1,12888,12.888,14.8,13.547340843969923
1768035258.050827,9599098421314,13.140112833000002,144822,1,1,12874,12.874,14.7,13.540640795970932
1768035258.0608447,9599108420975,13.150112494,144823,1,1,13499,13.499,15.5,13.540226477104047
1768035258.0708058,9599118421303,13.160112822,144824,1,1,13499,13.499,15.5,13.539816253415262
1768035258.0808325,9599128423224,13.170114743000001,144825,1,1,13499,13.499,15.5,13.539410047280336
1768035258.0908303,9599138421645,13.180113164000002,144826,1,1,13499,13.499,15.5,13.53900802376438
1768035258.10081,9599148422510,13.190114029,144827,1,1,12874,12.874,14.7,13.53239051386286
1768035258.1108336,9599158422042,13.200113561,144828,1,1,13499,13.499,15.5,13.532058288170054
1768035258.120825,9599168422462,13.210113981000001,144829,1,1,12874,12.874,14.7,13.525510225166771
1768035258.130806,9599178420846,13.220112365,144830,1,1,13604,13.604,15.6,13.526291085897718
1768035258.1408176,9599188422026,13.230113545,144831,1,1,12874,12.874,14.7,13.519799919105836
1768035258.1508143,9599198421317,13.240112836000002,144832,1,1,13499,13.499,15.5,13.519592971053175
1768035258.1608176,9599208421960,13.250113479000001,144833,1,1,14079,14.079,16.1,13.525159520111687
1768035258.170807,9599218421807,13.260113326,144834,1,1,13499,13.499,15.5,13.524899232500161
1768035258.1808045,9599228422950,13.270114469000001,144835,1,1,12874,12.874,14.7,13.518421940350635
1768035258.1908712,9599238422778,13.280114297,144836,1,1,13499,13.499,15.5,13.5182286921226
1768035258.200805,9599248422588,13.290114107,144837,1,1,13498,13.498,15.5,13.518027417078185
1768035258.2108145,9599258422101,13.300113620000001,144838,1,1,13499,13.499,15.5,13.517838100289119
1768035258.2208133,9599268423281,13.310114800000001,144839,1,1,14124,14.124,16.2,13.523870220118706
1768035258.2308054,9599278422480,13.320113999,144840,1,1,13499,13.499,15.5,13.523622777016708
1768035258.2408066,9599288422882,13.330114401000001,144841,1,1,13527,13.527,15.5,13.523656382290987
1768035258.2508106,9599298422988,13.340114507000001,144842,1,1,13499,13.499,15.5,13.523411044600518
1768035258.26084,9599308424075,13.350115594,144843,1,1,13499,13.499,15.5,13.523168124377662
1768035258.270813,9599318422848,13.360114367000001,144844,1,1,13499,13.499,15.5,13.522927676881416
1768035258.2808075,9599328422805,13.370114324000001,144845,1,1,13499,13.499,15.5,13.522689593537143
1768035258.2908378,9599338423522,13.380115041000002,144846,1,1,13499,13.499,15.5,13.522453861326648
1768035258.3008144,9599348422962,13.390114481000001,144847,1,1,13499,13.499,15.5,13.522220504510742
1768035258.3108091,9599358423790,13.400115309,144848,1,1,13499,13.499,15.5,13.521989437595208
1768035258.3208642,9599368424248,13.410115767,144849,1,1,13499,13.499,15.5,13.521760678444767
1768035258.3308036,9599378422891,13.42011441,144850,1,1,13499,13.499,15.5,13.521534236489236
1768035258.3408034,9599388423459,13.430114978,144851,1,1,13499,13.499,15.5,13.521310004417785
1768035258.3508077,9599398423584,13.440115103,144852,1,1,13513,13.513,15.5,13.521227317463882
1768035258.360813,9599408424634,13.450116153000002,144853,1,1,14184,14.184,16.3,13.527822704827042
1768035258.3708327,9599418424407,13.460115926,144854,1,1,14124,14.124,16.2,13.533754634042303
1768035258.3808267,9599428425420,13.470116939,144855,1,1,13499,13.499,15.5,13.533408784799537
1768035258.3908267,9599438423897,13.480115416,144856,1,1,13499,13.499,15.5,13.533066463553535
1768035258.4008305,9599448424317,13.490115836000001,144857,1,1,14124,14.124,16.2,13.538946596205863
1768035258.4108145,9599458424238,13.500115757000001,144858,1,1,13499,13.499,15.5,13.538549124056907
1768035258.4208272,9599468424362,13.510115881,144859,1,1,13499,13.499,15.5,13.538155598842238
1768035258.430814,9599478424098,13.520115617,144860,1,1,14124,14.124,16.2,13.543984694905877
1768035258.4408126,9599488424352,13.530115871000001,144861,1,1,13499,13.499,15.5,13.543537078400476
1768035258.450831,9599498423995,13.540115514,144862,1,1,13499,13.499,15.5,13.543093942807674
1768035258.460815,9599508424860,13.550116379,144863,1,1,13499,13.499,15.5,13.542655162984424
1768035258.4708178,9599518424003,13.560115522,144864,1,1,13499,13.499,15.5,13.542220823895326
1768035258.4808078,9599528425183,13.570116702,144865,1,1,13499,13.499,15.5,13.541790719019064
1768035258.490825,9599538425159,13.580116678000001,144866,1,1,13499,13.499,15.5,13.541364945267661
1768035258.5008297,9599548425302,13.590116821,144867,1,1,13499,13.499,15.5,13.540943401021204
1768035258.5108058,9599558424834,13.600116353,144868,1,1,13499,13.499,15.5,13.540526076642188
1768035258.5208251,9599568425348,13.610116867,144869,1,1,14124,14.124,16.2,13.546332036103056
1768035258.5308166,9599578425009,13.620116528,144870,1,1,13498,13.498,15.5,13.545851140530203
1768035258.540811,9599588425245,13.630116764,144871,1,1,13499,13.499,15.5,13.545384952946115
1768035258.5508127,9599598425128,13.640116647000001,144872,1,1,12874,12.874,14.7,13.538704638817554
1768035258.5608153,9599608425586,13.650117105000001,144873,1,1,13499,13.499,15.5,13.538309553056678
1768035258.5708144,9599618425414,13.660116933000001,144874,1,1,13499,13.499,15.5,13.537918423162552
1768035258.5808332,9599628426002,13.670117521000002,144875,1,1,13499,13.499,15.5,13.537531155725603
1768035258.590836,9599638425978,13.680117497000001,144876,1,1,13499,13.499,15.5,13.537147765235908
1768035258.6008596,9599648425676,13.690117195000001,144877,1,1,13499,13.499,15.5,13.536768200035771
1768035258.6108391,9599658424690,13.700116209,144878,1,1,13550,13.55,15.5,13.536899845728446
1768035258.620812,9599668425259,13.710116778000002,144879,1,1,13499,13.499,15.5,13.536522714612198
1768035258.6308517,9599678440420,13.720131939000002,144880,1,1,12874,12.874,14.7,13.529920558970986
1768035258.6408193,9599688429341,13.730120860000001,144881,1,1,13499,13.499,15.5,13.529613233430842
1768035258.6508045,9599698425465,13.740116984,144882,1,1,13499,13.499,15.5,13.529308744145245
1768035258.6608343,9599708432516,13.750124035,144883,1,1,13499,13.499,15.5,13.529006955522407
1768035258.6708074,9599718425344,13.760116863,144884,1,1,13499,13.499,15.5,13.528708594395603
1768035258.680813,9599728425654,13.770117173000001,144885,1,1,13579,13.579,15.6,13.529209017677477
1768035258.6908014,9599738425667,13.780117186,144886,1,1,12874,12.874,14.7,13.522689570590673
1768035258.700827,9599748426273,13.790117792,144887,1,1,13499,13.499,15.5,13.522453841211892
1768035258.7108085,9599758425268,13.800116787,144888,1,1,13591,13.591,15.6,13.523135818684107
1768035258.7208056,9599768426651,13.81011817,144889,1,1,13499,13.499,15.5,13.52289563022796
1768035258.730831,9599778426202,13.820117721,144890,1,1,13610,13.61,15.6,13.523762294467499
1768035258.740815,9599788427493,13.830119012,144891,1,1,12881,12.881,14.8,13.517365881229972
1768035258.7508304,9599798428043,13.840119562000002,144892,1,1,14114,14.114,16.2,13.523302814785197
1768035258.7608252,9599808427927,13.850119446,144893,1,1,14124,14.124,16.2,13.529279782655944
1768035258.7708626,9599818432274,13.860123793000001,144894,1,1,13499,13.499,15.5,13.5289783634683
1768035258.7808228,9599828426546,13.870118065000002,144895,1,1,14768,14.768,16.9,13.541299808219524
1768035258.7908137,9599838426263,13.880117782000001,144896,1,1,14123,14.123,16.2,13.547087658851739
1768035258.80082,9599848426369,13.890117888,144897,1,1,14124,14.124,16.2,13.552828093101581
1768035258.8108082,9599858426605,13.900118124,144898,1,1,13486,13.486,15.5,13.552163126850607
1768035258.8208082,9599868427136,13.910118655000002,144899,1,1,13499,13.499,15.5,13.551634116951394
1768035258.830824,9599878427705,13.920119224,144900,1,1,13497,13.497,15.5,13.551090467627366
1768035258.8408303,9599888426811,13.93011833,144901,1,1,13499,13.499,15.5,13.550572204920009
1768035258.850816,9599898426399,13.940117918,144902,1,1,13561,13.561,15.5,13.550675958961163
1768035258.8608189,9599908431338,13.950122857,144903,1,1,13499,13.499,15.5,13.550161521891035
1768035258.8708172,9599918427425,13.960118944000001,144904,1,1,12874,12.874,14.7,13.543436221835744
1768035258.880832,9599928427346,13.970118865000002,144905,1,1,14124,14.124,16.2,13.549212882538539
1768035258.890825,9599938428137,13.980119656000001,144906,1,1,14169,14.169,16.2,13.555380352769701
1768035258.900909,9599948435688,13.990127207,144907,1,1,12910,12.91,14.8,13.548953886206691
1768035258.9108331,9599958431942,14.000123461000001,144908,1,1,13499,13.499,15.5,13.5484570219998
1768035258.9208193,9599968428011,14.01011953,144909,1,1,14185,14.185,16.3,13.55478825309813
1768035258.9308147,9599978426783,14.020118302,144910,1,1,14124,14.124,16.2,13.560451312573415
1768035258.9408214,9599988427759,14.030119278,144911,1,1,13550,13.55,15.5,13.560347310176807
1768035258.9508307,9599998427717,14.040119236,144912,1,1,13524,13.524,15.5,13.559985649909235
1768035258.9608223,9600008428027,14.050119546000001,144913,1,1,12973,12.973,14.9,13.55414486495183
1768035258.9711194,9600018429114,14.060120633,144914,1,1,13499,13.499,15.5,13.553596105031774
1768035258.981073,9600028433776,14.070125295,144915,1,1,13528,13.528,15.5,13.553341301389954
1768035258.9911523,9600038427030,14.080118549000002,144916,1,1,13499,13.499,15.5,13.552800959346976
1768035259.000886,9600048426617,14.090118136000001,144917,1,1,14149,14.149,16.2,13.558732995138842
1768035259.0108407,9600058426260,14.100117779000001,144918,1,1,14089,14.089,16.1,13.56400905257192
1768035259.0208101,9600068427551,14.110119070000001,144919,1,1,13499,13.499,15.5,13.563362118599581
1768035259.0308657,9600078433602,14.120125121000001,144920,1,1,13499,13.499,15.5,13.562721319240499
1768035259.0408568,9600088428374,14.130119893000002,144921,1,1,14117,14.117,16.2,13.568233615319262
1768035259.0508068,9600098428202,14.140119721000001,144922,1,1,12874,12.874,14.7,13.56132599365114
1768035259.0608287,9600108427975,14.150119494,144923,1,1,13499,13.499,15.5,13.560705853659895
1768035259.0708168,9600118428155,14.160119674,144924,1,1,13499,13.499,15.5,13.560091859160897
1768035259.0808148,9600128429057,14.170120576,144925,1,1,13499,13.499,15.5,13.559483930449247
1768035259.0908072,9600138430089,14.180121608,144926,1,1,13525,13.525,15.5,13.559140774375054
1768035259.1008062,9600148429639,14.190121158,144927,1,1,13506,13.506,15.5,13.558612038510825
1768035259.1108441,9600158429634,14.200121153000001,144928,1,1,13499,13.499,15.5,13.558018889112285
1768035259.120846,9600168429722,14.210121241000001,144929,1,1,12761,12.761,14.6,13.550088349222118
1768035259.1308033,9600178430216,14.220121735000001,144930,1,1,13499,13.499,15.5,13.549579986667444
1768035259.1408424,9600188430470,14.230121989,144931,1,1,14124,14.124,16.2,13.555295705747856
1768035259.1508195,9600198430762,14.240122281000001,144932,1,1,12874,12.874,14.7,13.548516503251978
1768035259.16096,9600208437830,14.250129349000002,144933,1,1,12874,12.874,14.7,13.5418002318781
1768035259.170914,9600218437696,14.260129215000001,144934,1,1,13499,13.499,15.5,13.541374368133575
1768035259.1809604,9600228436283,14.270127802000001,144935,1,1,13499,13.499,15.5,13.5409527954052
1768035259.1909068,9600238435148,14.280126667000001,144936,1,1,13499,13.499,15.5,13.540535405258959
1768035259.2008862,9600248431236,14.290122755,144937,1,1,12874,12.874,14.7,13.533905848712312
1768035259.2111614,9600258427156,14.300118675,144938,1,1,13575,13.575,15.6,13.534314576353303
1768035259.224519,9600268444855,14.310136374,144939,1,1,14124,14.124,16.2,13.540192377255849
1768035259.2310193,9600278446720,14.320138239,144940,1,1,13499,13.499,15.5,13.539782430194652
1768035259.241009,9600288436363,14.330127882000001,144941,1,1,14153,14.153,16.2,13.545877759028635
1768035259.2510064,9600298436969,14.340128488000001,144942,1,1,12888,12.888,14.8,13.539331371247744
1768035259.2610595,9600308431075,14.350122594,144943,1,1,14124,14.124,16.2,13.545145509546185
1768035259.2710078,9600318442422,14.360133941,144944,1,1,13475,13.475,15.4,13.544446762047688
1768035259.2809255,9600328417787,14.370109306000002,144945,1,1,12874,12.874,14.7,13.537792057620019
1768035259.2909267,9600338425837,14.380117356000001,144946,1,1,13499,13.499,15.5,13.537405761029932
1768035259.3008218,9600348411425,14.390102944,144947,1,1,13499,13.499,15.5,13.53702416532308
1768035259.3108168,9600358413012,14.400104531,144948,1,1,12874,12.874,14.7,13.53042592290214
1768035259.3208373,9600368415303,14.410106822000001,144949,1,1,13508,13.508,15.5,13.530202730374459
1768035259.330779,9600378416835,14.420108354000002,144950,1,1,13499,13.499,15.5,13.529892210692902
1768035259.3408146,9600388421756,14.430113275,144951,1,1,13496,13.496,15.5,13.529554812438317
1768035259.3507822,9600398420176,14.440111695,144952,1,1,14124,14.124,16.2,13.535468711001867
1768035259.3607736,9600408422523,14.450114042000001,144953,1,1,12873,12.873,14.7,13.528875497850931
1768035259.3707817,9600418422740,14.460114259000001,144954,1,1,13623,13.623,15.6,13.529812072517217
1768035259.3808002,9600428424735,14.470116254,144955,1,1,13438,13.438,15.4,13.52889834578961
1768035259.3907883,9600438427415,14.480118934,144956,1,1,12874,12.874,14.7,13.522380260711277
1768035259.4007862,9600448426410,14.490117929,144957,1,1,13544,13.544,15.5,13.52259535919981
1768035259.410802,9600458427034,14.500118553,144958,1,1,14124,14.124,16.2,13.528579806901105
1768035259.4208372,9600468428714,14.510120233,144959,1,1,13499,13.499,15.5,13.528285433705252
1768035259.4308128,9600478429339,14.520120858,144960,1,1,12899,12.899,14.8,13.52202354963187
1768035259.4408107,9600488432593,14.530124112000001,144961,1,1,13554,13.554,15.5,13.522341823644965
1768035259.4508092,9600498429810,14.540121329000002,144962,1,1,14113,14.113,16.2,13.528217343248254
1768035259.4608028,9600508430730,14.550122249000001,144963,1,1,13499,13.499,15.5,13.527926599213092
1768035259.4708037,9600518431318,14.560122837000002,144964,1,1,13499,13.499,15.5,13.527638757902304
1768035259.4808042,9600528431757,14.570123276,144965,1,1,13499,13.499,15.5,13.527353785052693
1768035259.4908164,9600538434919,14.580126438,144966,1,1,13499,13.499,15.5,13.527071571415176
1768035259.5008056,9600548432450,14.590123969,144967,1,1,13417,13.417,15.4,13.525976610043207
1768035259.5108073,9600558432964,14.600124483,144968,1,1,13499,13.499,15.5,13.525708174560434
1768035259.520841,9600568433996,14.610125515000002,144969,1,1,12874,12.874,14.7,13.51922290400724
1768035259.5308173,9600578433824,14.620125343000002,144970,1,1,13499,13.499,15.5,13.519021686194057
1768035259.5408027,9600588436874,14.630128393000001,144971,1,1,13524,13.524,15.5,13.519071236276819
1768035259.5508127,9600598434350,14.640125869,144972,1,1,12874,12.874,14.7,13.512654282194688
1768035259.5607963,9600608434642,14.650126161000001,144973,1,1,13499,13.499,15.5,13.51251841586946
1768035259.5708039,9600618435155,14.660126674,144974,1,1,14124,14.124,16.2,13.518603069858562
1768035259.5808072,9600628435242,14.670126761,144975,1,1,13499,13.499,15.5,13.518408014365978
1768035259.5908017,9600638435330,14.680126849,144976,1,1,13499,13.499,15.5,13.518214899705558
1768035259.600821,9600648436436,14.690127955000001,144977,1,1,14124,14.124,16.2,13.524243225496113
1768035259.6108255,9600658436004,14.700127523,144978,1,1,14124,14.124,16.2,13.530210648594542
1768035259.6208775,9600668441203,14.710132722,144979,1,1,12779,12.779,14.6,13.522732111079591
1768035259.6307979,9600678435902,14.720127421,144980,1,1,13517,13.517,15.5,13.522675105705046
1768035259.640794,9600688436785,14.730128304,144981,1,1,12874,12.874,14.7,13.516220113480978
1768035259.6508148,9600698436132,14.740127651000002,144982,1,1,14175,14.175,16.2,13.522774656970435
1768035259.6608143,9600708436793,14.750128312000001,144983,1,1,14124,14.124,16.2,13.528757342542313
1768035259.6708226,9600718436622,14.760128141000001,144984,1,1,13499,13.499,15.5,13.528461257074758
1768035259.6808126,9600728436709,14.770128228,144985,1,1,14124,14.124,16.2,13.534387017871012
1768035259.69079,9600738436463,14.780127982000002,144986,1,1,13566,13.566,15.5,13.534701564599413
1768035259.7007997,9600748438976,14.790130495000001,144987,1,1,13499,13.499,15.5,13.534346239271082
1768035259.7108068,9600758436582,14.800128101,144988,1,1,13407,13.407,15.4,13.533079424852911
1768035259.7208462,9600768438059,14.810129578000002,144989,1,1,13499,13.499,15.5,13.53274027907552
1768035259.730817,9600778436831,14.820128350000001,144990,1,1,14124,14.124,16.2,13.53862269275226
1768035259.7407985,9600788437807,14.830129326000002,144991,1,1,14124,14.124,16.2,13.544447859921025
1768035259.7508194,9600798437117,14.840128636000001,144992,1,1,14124,14.124,16.2,13.550214104152735
1768035259.7607973,9600808437797,14.850129316,144993,1,1,14124,14.124,16.2,13.555923755499816
1768035259.7708054,9600818437366,14.860128885000002,144994,1,1,14124,14.124,16.2,13.561575966170086
1768035259.7808187,9600828437583,14.870129102000002,144995,1,1,14124,14.124,16.2,13.567172299640841
1768035259.7908232,9600838437689,14.880129208000001,144996,1,1,13488,13.488,15.5,13.566384513788329
1768035259.8008072,9600848437591,14.89012911,144997,1,1,13499,13.499,15.5,13.56571403321149
1768035259.8107903,9600858437438,14.900128957000002,144998,1,1,13499,13.499,15.5,13.565050227595568
1768035259.8208148,9600868438284,14.910129803,144999,1,1,13524,13.524,15.5,13.564641736623503
1768035259.830786,9600878437353,14.920128872000001,145000,1,1,12905,12.905,14.8,13.558078799695293
1768035259.8408473,9600888438478,14.930129997000002,145001,1,1,13588,13.588,15.6,13.558376553939095
1768035259.85082,9600898437602,14.940129121000002,145002,1,1,13604,13.604,15.6,13.558830475243774
1768035259.8608146,9600908438412,14.950129931000001,145003,1,1,13499,13.499,15.5,13.558235104087878
1768035259.8708198,9600918437703,14.960129222,145004,1,1,13499,13.499,15.5,13.557645746534236
1768035259.8807988,9600928437939,14.970129458,145005,1,1,13499,13.499,15.5,13.557062197903734
1768035259.890877,9600938438526,14.980130045000001,145006,1,1,12874,12.874,14.7,13.550265218508276
1768035259.900858,9600948438058,14.990129577000001,145007,1,1,13499,13.499,15.5,13.549755144814721
1768035259.9108052,9600958438312,15.000129831,145008,1,1,13499,13.499,15.5,13.549250109922285
1768035259.9208155,9600968437899,15.010129418000002,145009,1,1,13499,13.499,15.5,13.54875013352132
1768035259.930794,9600978437820,15.020129339,145010,1,1,13433,13.433,15.4,13.547598409502696
1768035259.9408097,9600988438074,15.030129593000002,145011,1,1,14124,14.124,16.2,13.553333846103646
1768035259.9508088,9600998438161,15.040129680000001,145012,1,1,13499,13.499,15.5,13.55279321062195
1768035259.9608657,9601008437916,15.050129435,145013,1,1,13499,13.499,15.5,13.552257972281387
1768035259.9708,9601018438059,15.060129578000002,145014,1,1,13499,13.499,15.5,13.551728039062985
1768035259.9807916,9601028438016,15.070129535000001,145015,1,1,12874,12.874,14.7,13.544984561254926
1768035259.9908226,9601038438696,15.080130215,145016,1,1,13499,13.499,15.5,13.544526976267191
1768035260.0009234,9601048438247,15.090129766,145017,1,1,13493,13.493,15.5,13.54401429719243
1768035260.0108209,9601058437741,15.100129260000001,145018,1,1,14124,14.124,16.2,13.549784960804764
1768035260.0208795,9601068438347,15.110129866000001,145019,1,1,12874,12.874,14.7,13.54306038264536
1768035260.0308285,9601078437601,15.120129120000001,145020,1,1,12874,12.874,14.7,13.536403614760223
1768035260.0408,9601088441781,15.1301333,145021,1,1,13499,13.499,15.5,13.536031287783933
1768035260.0507987,9601098438184,15.140129703000001,145022,1,1,13499,13.499,15.5,13.535662952190464
1768035260.060824,9601108439216,15.150130735000001,145023,1,1,13499,13.499,15.5,13.535298112261312
1768035260.0708203,9601118438581,15.160130100000002,145024,1,1,13497,13.497,15.5,13.53491706375461
1768035260.080794,9601128438816,15.170130335000001,145025,1,1,13499,13.499,15.5,13.534559674642546
1768035260.0908306,9601138443533,15.180135052,145026,1,1,13499,13.499,15.5,13.534205683902485
1768035260.1008027,9601148439287,15.190130806,145027,1,1,12874,12.874,14.7,13.527639302935603
1768035260.1107912,9601158438745,15.200130264,145028,1,1,13499,13.499,15.5,13.527354352478188
1768035260.1208282,9601168440314,15.210131833,145029,1,1,13499,13.499,15.5,13.527072177911862
1768035260.1308277,9601178439105,15.220130624000001,145030,1,1,13498,13.498,15.5,13.526782939706967
1768035260.1408188,9601188443656,15.230135175000001,145031,1,1,13499,13.499,15.5,13.52650636965622
1768035260.150816,9601198439243,15.240130762000001,145032,1,1,14124,14.124,16.2,13.5324489201018
1768035260.1608195,9601208440404,15.250131923000001,145033,1,1,13499,13.499,15.5,13.532116059338165
1768035260.1708124,9601218439640,15.260131159,145034,1,1,13452,13.452,15.4,13.53131895182818
1768035260.1807957,9601228439950,15.270131469,145035,1,1,14065,14.065,16.1,13.536629330776448
1768035260.1908288,9601238443574,15.280135093,145036,1,1,13414,13.414,15.4,13.535408708562242
1768035260.2007995,9601248440902,15.290132421000001,145037,1,1,13450,13.45,15.4,13.534559103654544
1768035260.210791,9601258439990,15.300131509000002,145038,1,1,12790,12.79,14.7,13.527151289072524
1768035260.2208447,9601268441355,15.310132874,145039,1,1,13499,13.499,15.5,13.52687114102199
1768035260.2308295,9601278440276,15.320131795000002,145040,1,1,12941,12.941,14.8,13.521042251633487
1768035260.240821,9601288444326,15.330135845000001,145041,1,1,13499,13.499,15.5,13.52082283918255
1768035260.2507977,9601298440284,15.340131803,145042,1,1,13499,13.499,15.5,13.520605785635064
1768035260.2608166,9601308440241,15.350131760000002,145043,1,1,14124,14.124,16.2,13.526609632693992
1768035260.2708168,9601318440699,15.360132218,145044,1,1,14124,14.124,16.2,13.532554037046646
1768035260.2807956,9601328440787,15.370132306,145045,1,1,13499,13.499,15.5,13.532220165876327
1768035260.290854,9601338444800,15.380136319000002,145046,1,1,13515,13.515,15.5,13.532048753946231
1768035260.300824,9601348440739,15.390132258000001,145047,1,1,12863,12.863,14.7,13.525394297593452
1768035260.3107953,9601358441197,15.400132716000002,145048,1,1,13499,13.499,15.5,13.525131657976067
1768035260.3208451,9601368442229,15.410133748000002,145049,1,1,13499,13.499,15.5,13.524871616935316
1768035260.330822,9601378441261,15.420132780000001,145050,1,1,13499,13.499,15.5,13.524614214840224
1768035260.3408206,9601388445533,15.430137052000001,145051,1,1,14124,14.124,16.2,13.530580738142447
1768035260.3508253,9601398441158,15.440132677000001,145052,1,1,14124,14.124,16.2,13.536482788071204
1768035260.3608246,9601408442690,15.450134209000002,145053,1,1,13499,13.499,15.5,13.5361097712462
1768035260.3707979,9601418441407,15.460132926000002,145054,1,1,14124,14.124,16.2,13.541958629999959
1768035260.3807962,9601428442531,15.47013405,145055,1,1,12874,12.874,14.7,13.535311587269257
1768035260.3908262,9601438445044,15.480136563,145056,1,1,13499,13.499,15.5,13.534950190596215
1768035260.40082,9601448441761,15.49013328,145057,1,1,13499,13.499,15.5,13.534592597073397
1768035260.4107978,9601458441941,15.50013346,145058,1,1,13530,13.53,15.5,13.534546899150559
1768035260.4208434,9601468442436,15.510133955,145059,1,1,13499,13.499,15.5,13.534193184173738
1768035260.430828,9601478442301,15.520133820000002,145060,1,1,13499,13.499,15.5,13.533843010844178
1768035260.4408112,9601488445148,15.530136667,145061,1,1,13499,13.499,15.5,13.533496218882782
1768035260.4507952,9601498441939,15.540133458000001,145062,1,1,14100,14.1,16.2,13.539131225860668
1768035260.4608035,9601508442693,15.550134212000001,145063,1,1,13499,13.499,15.5,13.538731883533721
1768035260.4708204,9601518442244,15.560133763000001,145064,1,1,13524,13.524,15.5,13.538585305392198
1768035260.4807987,9601528442553,15.570134072,145065,1,1,13499,13.499,15.5,13.538191412912374
1768035260.4908082,9601538446659,15.580138178,145066,1,1,13533,13.533,15.5,13.538139736387027
1768035260.5008228,9601548442913,15.590134432000001,145067,1,1,13499,13.499,15.5,13.537750434661884
1768035260.510802,9601558442945,15.600134464000002,145068,1,1,13499,13.499,15.5,13.537364860167095
1768035260.5208478,9601568444088,15.610135607,145069,1,1,13499,13.499,15.5,13.536983080015622
1768035260.530824,9601578442879,15.620134398000001,145070,1,1,12874,12.874,14.7,13.530387081720587
1768035260.5408158,9601588447078,15.630138597,145071,1,1,13499,13.499,15.5,13.530074644556684
1768035260.5507963,9601598443350,15.640134869,145072,1,1,13499,13.499,15.5,13.529765561371011
1768035260.5607953,9601608443067,15.650134586000002,145073,1,1,12874,12.874,14.7,13.523240768750007
1768035260.5708225,9601618442970,15.660134489,145074,1,1,13499,13.499,15.5,13.522999571398895
1768035260.580804,9601628443279,15.670134798000001,145075,1,1,12874,12.874,14.7,13.51654171922242
1768035260.59081,9601638443885,15.680135404000001,145076,1,1,14124,14.124,16.2,13.522586394562342
1768035260.6008534,9601648443491,15.69013501,145077,1,1,13428,13.428,15.4,13.521645281107771
1768035260.61083,9601658443375,15.700134894000001,145078,1,1,13499,13.499,15.5,13.521419959396704
1768035260.6208453,9601668443647,15.710135166,145079,1,1,13499,13.499,15.5,13.521196871035858
1768035260.6308398,9601678443327,15.720134846,145080,1,1,13499,13.499,15.5,13.520976015511165
